CustomerID,Recency,Frequency,Monetary,YearMonth,Churn
16554,19,6,2005.47,2011-01,0
16555,193,4,1629.79,2011-01,1
16556,48,11,5009.64,2011-01,0
16558,7,21,6716.85,2011-01,0
16559,85,1,185.20000000000002,2011-01,1
16560,46,7,2539.15,2011-01,1
16562,164,1,223.85999999999999,2011-01,1
16563,88,5,3345.02,2011-01,1
16564,257,1,87.8,2011-01,1
16565,52,4,773.05,2011-01,1
16567,24,1,557.5600000000001,2011-01,0
16568,115,2,1020.9000000000001,2011-01,1
16569,319,4,1331.03,2011-01,1
16570,67,10,3695.91,2011-01,0
16571,83,7,2827.05,2011-01,0
16574,111,2,850.34,2011-01,1
16576,108,2,540.87,2011-01,1
16577,354,1,380.0,2011-01,1
16578,314,1,156.6,2011-01,1
16579,113,1,295.05,2011-01,1
16583,61,2,531.4,2011-01,1
16584,120,3,2227.59,2011-01,0
16585,281,2,341.59,2011-01,1
16586,132,2,998.83,2011-01,0
16588,74,4,1361.28,2011-01,1
16589,138,1,153.12,2011-01,1
16590,88,2,605.9,2011-01,1
16592,63,12,3694.23,2011-01,0
16593,15,6,810.71,2011-01,0
16595,64,4,1450.02,2011-01,1
16596,54,3,450.13,2011-01,1
16599,73,1,172.8,2011-01,1
16600,26,8,1465.75,2011-01,0
16601,78,2,439.45,2011-01,1
16602,76,1,235.25,2011-01,1
16604,250,2,432.45,2011-01,1
16605,412,1,60.48,2011-01,1
16606,92,2,357.66,2011-01,1
16607,45,13,3013.98,2011-01,0
16608,141,2,1288.72,2011-01,1
16611,91,5,1655.64,2011-01,0
16612,67,5,2057.77,2011-01,0
16614,90,2,673.6,2011-01,0
16615,314,1,291.5,2011-01,1
16618,10,1,728.16,2011-01,0
16619,71,3,1712.1200000000001,2011-01,0
16620,77,4,1579.97,2011-01,0
16622,231,1,225.4,2011-01,1
16623,89,3,885.79,2011-01,0
16625,110,4,1320.95,2011-01,0
16628,95,2,130.05,2011-01,0
16630,95,1,106.80000000000001,2011-01,1
16631,169,7,1892.52,2011-01,1
16632,173,2,406.4,2011-01,1
16634,60,5,1761.51,2011-01,0
16635,94,1,473.0,2011-01,1
16636,126,4,3802.04,2011-01,1
16638,17,8,963.4300000000001,2011-01,0
16639,97,1,490.47,2011-01,0
16640,85,1,179.4,2011-01,1
16641,389,1,323.40000000000003,2011-01,1
16642,103,1,389.12,2011-01,0
16643,110,1,435.6,2011-01,0
16645,423,1,160.39,2011-01,1
16646,137,1,678.8,2011-01,1
16647,130,2,327.84,2011-01,0
16648,143,2,382.14,2011-01,1
16649,208,1,306.58000000000004,2011-01,1
16650,108,6,1397.69,2011-01,1
16651,274,1,136.2,2011-01,1
16652,92,9,10776.42,2011-01,0
16654,56,5,1337.6000000000001,2011-01,0
16655,19,8,3566.1,2011-01,0
16656,27,17,8946.41,2011-01,0
16658,56,6,814.07,2011-01,1
16660,7,4,894.5,2011-01,0
16661,228,4,986.63,2011-01,1
16662,82,1,163.8,2011-01,1
16663,417,1,165.0,2011-01,1
16664,257,1,109.2,2011-01,1
16665,50,1,135.39999999999998,2011-01,1
16666,309,1,106.96000000000001,2011-01,1
16668,75,7,555.7,2011-01,0
16670,14,12,4712.76,2011-01,0
16673,367,1,188.83,2011-01,1
16675,129,2,608.86,2011-01,1
16676,25,3,1234.6,2011-01,0
16677,99,2,880.62,2011-01,1
16679,54,3,793.06,2011-01,1
16680,216,2,637.75,2011-01,1
16681,329,1,151.5,2011-01,0
16683,221,1,320.25,2011-01,1
16684,42,31,83602.61,2011-01,0
16686,43,10,2373.07,2011-01,0
16687,78,1,157.63,2011-01,1
16690,81,2,127.45,2011-01,0
16691,106,2,178.83,2011-01,1
16692,96,2,638.6999999999999,2011-01,0
16693,99,3,717.45,2011-01,0
16694,411,1,98.30000000000001,2011-01,1
16695,249,2,193.15,2011-01,1
16699,68,7,994.6,2011-01,1
16700,4,14,4936.46,2011-01,0
16701,19,15,5361.31,2011-01,0
16702,103,4,1110.83,2011-01,1
16704,306,2,695.66,2011-01,1
16705,46,24,30611.781,2011-01,0
16707,88,4,551.11,2011-01,1
16709,67,9,6057.59,2011-01,0
16710,48,14,4391.02,2011-01,0
16711,45,5,1431.65,2011-01,0
16712,89,2,621.5600000000001,2011-01,0
16713,42,19,8396.1,2011-01,0
16714,5,3,1514.8,2011-01,0
16715,250,1,323.8,2011-01,1
16716,318,1,1248.48,2011-01,0
16717,54,9,3435.1000000000004,2011-01,0
16718,57,5,3647.53,2011-01,1
16719,26,9,2766.06,2011-01,0
16720,64,2,640.24,2011-01,1
16722,54,11,5057.79,2011-01,0
16723,131,2,712.48,2011-01,1
16724,92,1,147.35,2011-01,1
16725,4,12,1656.99,2011-01,0
16726,49,3,835.96,2011-01,0
16727,52,4,1437.42,2011-01,1
16730,7,1,187.01999999999998,2011-01,0
16731,336,1,174.05,2011-01,1
16732,91,3,3783.89,2011-01,1
16733,217,1,259.68,2011-01,1
16735,22,10,4630.36,2011-01,0
16736,193,5,2956.56,2011-01,1
16737,265,1,417.59999999999997,2011-01,1
16739,224,1,463.43,2011-01,0
16740,83,1,236.81,2011-01,1
16741,313,1,173.06,2011-01,1
16742,180,13,2387.71,2011-01,1
16743,46,8,2445.45,2011-01,0
16746,15,26,12071.48,2011-01,0
16748,22,10,2600.43,2011-01,0
16749,279,2,4387.08,2011-01,1
16752,60,1,415.0,2011-01,1
16754,60,29,67502.47,2011-01,1
16755,3,5,1719.81,2011-01,0
16756,92,6,1072.97,2011-01,0
16757,6,2,270.48,2011-01,0
16760,118,1,228.0,2011-01,1
16763,426,1,352.85,2011-01,0
16765,70,1,420.75,2011-01,0
16767,4,5,4359.22,2011-01,0
16768,71,6,1230.03,2011-01,0
16769,166,3,761.36,2011-01,0
16770,1,7,1693.53,2011-01,0
16771,26,6,2017.45,2011-01,0
16772,111,3,3723.5499999999997,2011-01,1
16773,124,2,249.65,2011-01,1
16774,111,4,932.93,2011-01,0
16775,18,7,1767.28,2011-01,0
16776,103,1,231.57,2011-01,1
16777,101,3,1081.41,2011-01,0
16779,0,36,24340.35,2011-01,0
16780,95,1,180.36,2011-01,0
16781,60,2,934.25,2011-01,1
16782,4,28,9076.1,2011-01,0
16783,124,1,391.95,2011-01,1
16784,64,4,788.93,2011-01,1
16785,97,1,533.78,2011-01,1
16786,81,1,51.839999999999996,2011-01,1
16787,85,4,1035.43,2011-01,1
16788,92,3,1352.82,2011-01,0
16791,20,9,2572.29,2011-01,0
16792,71,3,513.08,2011-01,0
16794,68,5,868.1999999999999,2011-01,0
16795,53,3,2492.39,2011-01,1
16797,81,5,1827.77,2011-01,1
16798,242,3,848.71,2011-01,1
16799,120,2,495.98,2011-01,1
16802,367,2,582.61,2011-01,1
16805,48,4,851.42,2011-01,0
16807,158,3,1002.29,2011-01,0
16809,120,4,812.74,2011-01,0
16810,108,1,532.5,2011-01,0
16812,48,4,2392.0,2011-01,1
16814,4,20,7760.42,2011-01,0
16815,141,2,410.97,2011-01,1
16816,1,2,325.45,2011-01,0
16817,47,6,1567.45,2011-01,0
16819,153,2,182.59,2011-01,1
16821,69,1,113.35,2011-01,1
16822,374,1,181.39,2011-01,1
16823,75,6,1901.71,2011-01,0
16824,81,1,225.6,2011-01,0
16825,66,3,1051.71,2011-01,0
16827,81,5,392.13,2011-01,1
16829,76,1,316.1,2011-01,1
16830,130,3,881.59,2011-01,1
16831,252,1,91.8,2011-01,1
16832,116,2,218.45999999999998,2011-01,0
16833,22,3,1611.99,2011-01,0
16834,362,1,485.5,2011-01,0
16835,61,5,1439.31,2011-01,1
16836,94,2,530.5,2011-01,1
16838,218,2,570.76,2011-01,0
16839,10,14,7402.17,2011-01,0
16840,291,2,139.85,2011-01,1
16841,116,6,2136.2400000000002,2011-01,0
16843,15,20,10133.92,2011-01,0
16844,250,2,614.34,2011-01,1
16845,306,1,253.88,2011-01,1
16846,265,2,628.09,2011-01,1
16847,306,1,421.45000000000005,2011-01,1
16848,64,3,1130.2,2011-01,1
16850,21,1,332.41,2011-01,0
16854,105,2,1408.96,2011-01,1
16856,105,2,323.09000000000003,2011-01,1
16857,130,1,352.8,2011-01,1
16858,56,10,4668.28,2011-01,1
16859,104,5,1184.6,2011-01,0
16860,140,3,1610.62,2011-01,1
16861,78,3,772.83,2011-01,1
16862,235,4,662.33,2011-01,1
16863,54,2,659.97,2011-01,1
16864,122,2,409.25,2011-01,1
16865,89,1,130.95,2011-01,1
16867,377,1,76.74000000000001,2011-01,1
16868,82,3,393.39,2011-01,1
16870,157,1,450.15999999999997,2011-01,1
16872,115,3,533.11,2011-01,0
16873,52,7,9651.41,2011-01,0
16874,67,1,217.74,2011-01,1
16875,27,7,2507.8,2011-01,0
16876,91,1,136.01,2011-01,1
16880,181,1,321.78,2011-01,0
16882,5,1,9.9,2011-01,0
16883,59,18,2247.89,2011-01,0
16884,244,2,644.08,2011-01,1
16885,45,2,429.88,2011-01,1
16886,144,1,134.0,2011-01,1
16887,88,2,465.84000000000003,2011-01,1
16888,88,3,437.15,2011-01,1
16889,24,4,1475.28,2011-01,0
16890,164,3,285.41,2011-01,1
16891,59,7,1479.38,2011-01,1
16892,242,2,236.56,2011-01,0
16893,54,2,401.77,2011-01,1
16894,190,3,1324.06,2011-01,1
16895,126,4,902.28,2011-01,1
16896,243,1,103.95,2011-01,1
16897,1,1,213.03,2011-01,0
16898,56,3,623.64,2011-01,0
16899,48,3,610.01,2011-01,0
16901,417,1,204.26,2011-01,1
16903,68,2,689.04,2011-01,1
16904,12,8,1909.06,2011-01,0
16905,59,11,2186.12,2011-01,0
16906,116,3,869.03,2011-01,0
16907,53,5,908.27,2011-01,0
16908,410,1,252.59,2011-01,1
16911,323,2,255.25,2011-01,1
16912,11,5,2282.23,2011-01,0
16913,339,2,310.46999999999997,2011-01,0
16915,74,5,921.5,2011-01,0
16916,60,3,745.22,2011-01,1
16917,320,1,1466.31,2011-01,0
16918,5,11,2420.25,2011-01,0
16919,48,15,3069.47,2011-01,0
16920,99,1,355.45,2011-01,1
16921,130,2,276.88,2011-01,1
16922,260,1,611.08,2011-01,1
16923,1,16,7357.06,2011-01,0
16925,228,1,125.65,2011-01,1
16926,59,5,1421.35,2011-01,1
16927,49,1,218.1,2011-01,0
16928,10,14,1483.13,2011-01,0
16931,8,5,1209.22,2011-01,0
16932,111,2,278.77,2011-01,1
16933,77,7,2618.02,2011-01,0
16934,71,4,1160.06,2011-01,1
16935,69,3,535.1,2011-01,1
16936,73,1,288.49,2011-01,1
16937,187,1,202.1,2011-01,1
16938,69,5,4306.8,2011-01,0
16939,176,3,449.0,2011-01,1
16940,138,5,3377.78,2011-01,0
16941,299,1,33.0,2011-01,1
16943,6,3,933.79,2011-01,0
16944,297,1,101.36,2011-01,1
16945,46,15,4482.51,2011-01,0
16946,71,5,1222.04,2011-01,1
16947,150,4,548.73,2011-01,0
16948,13,5,503.35,2011-01,0
16949,4,1,74.42,2011-01,0
16950,55,8,2777.81,2011-01,1
16952,129,3,631.17,2011-01,1
16954,47,12,4343.599999999999,2011-01,0
16955,24,5,1145.72,2011-01,0
16958,123,1,809.44,2011-01,1
16960,78,5,1536.38,2011-01,0
16961,76,2,560.39,2011-01,1
16962,97,1,251.04,2011-01,1
16964,421,2,207.85,2011-01,1
16970,314,1,71.4,2011-01,1
16972,70,2,786.25,2011-01,1
16973,74,1,127.0,2011-01,1
16974,210,2,365.5,2011-01,1
16975,111,3,926.12,2011-01,1
16977,83,4,496.0,2011-01,1
16978,354,2,424.55,2011-01,1
16979,71,3,1007.74,2011-01,0
16980,116,1,394.37,2011-01,0
16983,8,6,2137.72,2011-01,0
16984,92,7,6273.45,2011-01,1
16985,1,15,6732.6,2011-01,0
16986,133,9,3015.55,2011-01,1
16987,64,4,910.85,2011-01,0
16988,67,1,256.55,2011-01,1
16990,110,1,165.0,2011-01,0
16991,109,1,1041.21,2011-01,1
16992,75,8,3862.19,2011-01,0
16993,151,2,1950.9499999999998,2011-01,1
16996,41,5,794.19,2011-01,0
16997,13,1,390.0,2011-01,0
16998,132,1,107.0,2011-01,0
17000,84,2,406.3,2011-01,1
17001,7,10,3424.12,2011-01,0
17002,131,4,1077.82,2011-01,0
17003,90,4,830.16,2011-01,1
17004,80,2,1012.22,2011-01,1
17005,158,2,742.36,2011-01,1
17006,80,4,854.54,2011-01,1
17007,45,3,437.29,2011-01,0
17008,117,1,81.36,2011-01,1
17009,239,1,242.06,2011-01,1
17011,335,2,400.8,2011-01,1
17012,413,1,384.16,2011-01,1
17016,264,1,552.4,2011-01,1
17017,48,14,7773.99,2011-01,0
17018,13,5,1772.6,2011-01,0
17019,18,9,3369.5,2011-01,0
17020,230,2,935.62,2011-01,1
17021,130,6,1182.22,2011-01,1
17022,120,1,189.0,2011-01,1
17023,105,3,800.18,2011-01,1
17025,61,4,1313.84,2011-01,1
17026,57,2,87.3,2011-01,0
17027,5,4,628.37,2011-01,0
17028,269,3,1593.83,2011-01,1
17029,70,5,1421.3,2011-01,0
17031,66,4,2393.5,2011-01,1
17032,235,8,3004.6,2011-01,1
17033,47,2,610.45,2011-01,0
17034,97,2,538.4,2011-01,0
17035,279,2,180.06,2011-01,0
17036,71,1,176.9,2011-01,1
17038,103,1,630.77,2011-01,1
17039,292,1,1954.99,2011-01,1
17040,238,1,13.52,2011-01,1
17041,48,4,909.21,2011-01,1
17043,63,4,881.37,2011-01,0
17044,62,11,11013.82,2011-01,1
17045,64,2,488.24,2011-01,0
17046,132,4,1264.05,2011-01,1
17047,119,3,1188.33,2011-01,0
17048,19,5,1404.74,2011-01,0
17049,63,10,4287.5,2011-01,0
17050,63,5,1462.95,2011-01,0
17051,134,3,467.25,2011-01,0
17055,133,1,239.55,2011-01,1
17056,426,1,128.60000000000002,2011-01,1
17057,284,1,294.74,2011-01,1
17059,57,5,3229.85,2011-01,0
17062,1,6,1208.22,2011-01,0
17063,95,6,2177.39,2011-01,0
17064,15,1,147.85,2011-01,0
17065,325,2,194.7,2011-01,1
17066,414,1,228.34,2011-01,1
17067,412,3,454.54,2011-01,1
17068,0,30,5464.09,2011-01,0
17069,42,7,3667.78,2011-01,0
17070,98,1,133.18,2011-01,1
17071,69,4,1372.17,2011-01,0
17072,313,1,282.05,2011-01,1
17074,250,1,203.05,2011-01,1
17075,5,7,1596.47,2011-01,0
17076,52,4,553.17,2011-01,0
17077,266,1,306.0,2011-01,1
17080,67,5,669.91,2011-01,0
17081,83,4,674.23,2011-01,1
17082,6,5,3365.12,2011-01,0
17083,97,6,2644.01,2011-01,0
17084,84,1,2253.22,2011-01,1
17085,42,25,7065.2,2011-01,0
17087,425,1,221.53,2011-01,1
17089,74,1,128.45,2011-01,1
17090,42,7,1166.73,2011-01,0
17091,12,12,4871.49,2011-01,0
17092,125,7,3817.18,2011-01,0
17093,280,1,235.88,2011-01,1
17094,10,2,402.20000000000005,2011-01,0
17095,22,5,1561.24,2011-01,0
17096,71,7,2737.05,2011-01,0
17097,12,3,673.67,2011-01,0
17098,69,3,591.0699999999999,2011-01,1
17099,221,1,582.17,2011-01,1
17101,82,3,885.3199999999999,2011-01,0
17103,410,1,424.3,2011-01,1
17104,111,1,474.03,2011-01,1
17106,77,1,491.23,2011-01,1
17107,85,4,5259.99,2011-01,0
17108,351,1,174.95,2011-01,1
17109,94,2,410.42,2011-01,0
17110,208,2,347.4,2011-01,0
17111,113,1,227.97,2011-01,1
17112,190,1,205.17,2011-01,1
17113,262,6,2322.59,2011-01,1
17114,22,1,142.24,2011-01,0
17115,236,4,1923.99,2011-01,0
17116,336,1,389.78,2011-01,1
17118,5,1,157.02,2011-01,0
17121,90,1,314.74,2011-01,1
17122,76,3,432.18,2011-01,1
17123,127,2,631.87,2011-01,1
17126,50,5,1278.29,2011-01,0
17127,116,5,1155.0300000000002,2011-01,1
17128,22,1,157.09,2011-01,0
17129,208,1,31.85,2011-01,1
17132,140,2,1272.8,2011-01,1
17133,162,5,9730.09,2011-01,0
17134,130,1,212.1,2011-01,0
17135,59,4,1030.01,2011-01,0
17136,350,1,231.68,2011-01,1
17137,104,6,1133.63,2011-01,1
17138,77,6,4036.77,2011-01,0
17139,77,13,8915.99,2011-01,0
17141,106,4,754.33,2011-01,1
17142,92,3,704.75,2011-01,0
17143,105,2,924.11,2011-01,1
17145,200,4,3120.91,2011-01,1
17146,46,11,5408.71,2011-01,0
17147,140,5,1485.36,2011-01,0
17149,139,1,143.10000000000002,2011-01,1
17150,64,6,1375.65,2011-01,1
17151,423,1,231.90000000000003,2011-01,1
17152,113,1,327.0,2011-01,0
17155,215,5,640.76,2011-01,0
17156,179,1,591.87,2011-01,1
17157,168,17,4832.9,2011-01,0
17158,48,3,1126.82,2011-01,0
17159,165,2,560.71,2011-01,0
17160,62,11,6691.13,2011-01,0
17161,132,1,856.01,2011-01,1
17163,133,2,406.68,2011-01,1
17165,69,5,1635.64,2011-01,0
17167,67,3,867.11,2011-01,1
17168,186,1,400.2,2011-01,1
17169,266,1,320.95,2011-01,0
17170,62,2,178.68,2011-01,1
17171,349,1,159.68,2011-01,0
17172,118,2,638.81,2011-01,1
17176,214,2,596.1899999999999,2011-01,0
17177,193,1,119.5,2011-01,1
17178,419,1,436.71,2011-01,1
17179,49,4,1038.47,2011-01,0
17180,4,8,1708.49,2011-01,0
17181,61,2,380.97,2011-01,1
17182,110,2,321.3,2011-01,1
17184,257,2,198.41000000000003,2011-01,1
17185,279,3,229.46,2011-01,1
17187,214,1,263.76,2011-01,0
17188,3,9,3543.14,2011-01,0
17189,47,4,800.45,2011-01,1
17190,91,5,1298.3,2011-01,0
17191,56,11,3251.03,2011-01,0
17192,224,1,77.83,2011-01,1
17193,74,2,610.74,2011-01,0
17194,48,2,802.5,2011-01,0
17195,343,1,562.98,2011-01,1
17196,115,1,352.9,2011-01,1
17198,53,2,1043.32,2011-01,1
17199,270,1,145.12,2011-01,1
17200,75,4,356.71,2011-01,1
17201,211,3,899.41,2011-01,1
17202,108,1,160.65,2011-01,1
17203,76,4,2012.03,2011-01,1
17204,62,5,3940.13,2011-01,0
17205,104,2,615.27,2011-01,1
17207,340,1,303.21999999999997,2011-01,1
17208,83,1,115.35,2011-01,1
17209,337,3,611.6,2011-01,1
17210,80,1,253.37,2011-01,1
17211,41,8,2509.14,2011-01,0
17212,146,2,567.5600000000001,2011-01,0
17213,4,9,3338.02,2011-01,0
17214,47,1,171.05,2011-01,0
17215,152,1,186.15,2011-01,1
17216,242,1,65.05,2011-01,1
17217,307,1,104.5,2011-01,0
17218,22,12,3007.59,2011-01,0
17219,104,1,144.9,2011-01,1
17220,0,9,1921.0,2011-01,0
17221,279,3,643.39,2011-01,1
17222,165,5,1250.86,2011-01,1
17223,56,2,739.58,2011-01,0
17224,189,1,100.86,2011-01,1
17225,269,1,131.15,2011-01,1
17226,132,2,506.63,2011-01,0
17227,56,7,1224.96,2011-01,0
17228,55,7,1627.1,2011-01,0
17230,42,16,9046.55,2011-01,0
17231,12,17,4421.41,2011-01,0
17233,136,2,369.98,2011-01,1
17235,60,7,1696.72,2011-01,1
17236,6,8,1338.74,2011-01,0
17237,63,2,687.39,2011-01,1
17238,10,18,4547.09,2011-01,0
17239,0,4,1189.45,2011-01,0
17240,284,1,130.6,2011-01,1
17241,73,12,2744.14,2011-01,1
17242,144,3,1754.24,2011-01,0
17243,8,48,13498.66,2011-01,0
17244,71,4,871.14,2011-01,1
17245,377,1,200.18,2011-01,0
17246,234,2,38.92,2011-01,1
17248,169,1,227.51,2011-01,1
17249,116,1,68.03,2011-01,1
17251,50,3,812.4300000000001,2011-01,1
17254,89,1,198.29,2011-01,1
17255,78,2,500.72,2011-01,0
17256,0,4,386.83,2011-01,0
17257,124,2,192.73,2011-01,1
17258,84,2,417.3,2011-01,1
17259,56,5,1667.61,2011-01,1
17260,99,1,120.95,2011-01,1
17261,197,1,230.44,2011-01,1
17262,54,7,1773.12,2011-01,0
17264,112,1,279.59,2011-01,1
17266,187,2,207.09,2011-01,1
17268,133,7,970.25,2011-01,0
17269,73,1,537.46,2011-01,1
17270,157,2,604.4,2011-01,1
17271,424,1,210.39,2011-01,1
17273,112,1,141.12,2011-01,1
17274,83,1,465.4,2011-01,1
17275,71,1,114.52,2011-01,1
17276,90,1,508.39,2011-01,1
17277,10,1,717.02,2011-01,0
17278,253,1,25.2,2011-01,0
17280,126,1,118.85999999999999,2011-01,1
17281,62,6,797.8499999999999,2011-01,1
17282,144,2,636.25,2011-01,0
17283,66,1,188.46,2011-01,1
17284,24,3,1856.69,2011-01,0
17285,316,2,428.34,2011-01,1
17286,88,2,241.56,2011-01,1
17287,55,16,3270.55,2011-01,0
17288,14,6,1317.3700000000001,2011-01,0
17289,64,6,1134.98,2011-01,0
17290,69,6,976.2,2011-01,1
17292,160,2,271.75,2011-01,1
17293,49,9,2245.26,2011-01,0
17294,357,2,467.78999999999996,2011-01,1
17296,418,1,338.13,2011-01,1
17298,62,3,459.14,2011-01,1
17299,127,2,346.97,2011-01,0
17300,78,2,393.64,2011-01,1
17301,312,1,132.8,2011-01,1
17303,49,1,250.04,2011-01,1
17304,222,1,111.5,2011-01,1
17305,336,1,2135.46,2011-01,1
17306,10,4,2223.98,2011-01,0
17307,83,11,3999.8900000000003,2011-01,1
17308,81,2,4511.76,2011-01,1
17309,69,2,247.84,2011-01,1
17310,75,2,1025.1,2011-01,1
17311,4,5,2738.17,2011-01,0
17314,0,10,2580.31,2011-01,0
17315,11,8,3989.58,2011-01,0
17316,108,1,124.45,2011-01,1
17318,413,1,164.28,2011-01,1
17319,357,1,29.1,2011-01,1
17320,56,4,2146.07,2011-01,0
17321,82,4,1040.32,2011-01,1
17322,64,5,922.59,2011-01,1
17323,95,5,644.52,2011-01,0
17324,19,10,2013.87,2011-01,0
17325,98,2,512.77,2011-01,0
17326,96,2,321.95,2011-01,1
17327,97,2,152.35,2011-01,1
17328,361,1,104.7,2011-01,1
17329,3,4,724.6800000000001,2011-01,0
17330,232,2,59.900000000000006,2011-01,1
17332,216,5,838.27,2011-01,1
17334,94,1,328.13,2011-01,0
17335,71,2,508.0,2011-01,1
17336,160,1,81.12,2011-01,1
17338,19,11,7036.99,2011-01,0
17339,53,2,179.0,2011-01,1
17340,42,9,14411.92,2011-01,0
17341,54,3,1622.07,2011-01,1
17342,67,4,1227.54,2011-01,1
17343,43,6,1259.94,2011-01,1
17344,416,1,307.54,2011-01,1
17345,63,6,1066.94,2011-01,0
17346,47,13,2894.28,2011-01,0
17348,125,4,1316.8899999999999,2011-01,0
17349,68,4,741.5,2011-01,0
17350,82,3,619.971,2011-01,1
17351,115,9,1401.08,2011-01,0
17352,384,1,36.25,2011-01,1
17353,179,2,1502.0,2011-01,1
17354,116,3,1750.3999999999999,2011-01,1
17355,74,1,285.11,2011-01,1
17356,242,4,768.25,2011-01,0
17358,43,4,746.9,2011-01,0
17359,336,1,156.6,2011-01,1
17360,73,3,645.59,2011-01,0
17361,364,2,392.44,2011-01,0
17362,88,5,711.8100000000001,2011-01,0
17363,83,3,940.86,2011-01,1
17364,19,18,8025.47,2011-01,0
17365,20,9,4166.08,2011-01,0
17366,120,2,1096.24,2011-01,1
17368,18,8,1607.47,2011-01,0
17369,143,1,979.1999999999999,2011-01,1
17371,49,4,336.29,2011-01,1
17372,5,23,3568.06,2011-01,0
17373,0,4,665.83,2011-01,0
17374,83,1,231.34,2011-01,0
17375,0,3,546.82,2011-01,0
17376,92,2,250.44,2011-01,0
17377,45,61,15003.57,2011-01,0
17378,62,1,10.95,2011-01,1
17380,122,3,645.0,2011-01,1
17381,21,13,23542.48,2011-01,0
17382,123,7,836.88,2011-01,1
17383,141,1,110.69999999999999,2011-01,1
17384,155,1,171.15,2011-01,0
17386,73,1,126.35000000000001,2011-01,0
17388,108,7,1432.01,2011-01,0
17389,0,31,26068.34,2011-01,0
17390,108,1,149.3,2011-01,1
17392,46,2,481.06,2011-01,0
17393,98,2,381.15,2011-01,1
17395,196,1,97.5,2011-01,1
17396,59,7,1873.8,2011-01,1
17397,104,1,536.77,2011-01,1
17400,41,4,2971.26,2011-01,0
17401,229,1,114.85,2011-01,1
17402,17,13,3034.2,2011-01,0
17403,138,1,118.95,2011-01,1
17404,3,11,22647.36,2011-01,0
17406,21,13,4905.05,2011-01,0
17407,99,1,552.9,2011-01,1
17408,188,2,283.44000000000005,2011-01,0
17409,109,8,7021.66,2011-01,0
17411,74,2,646.44,2011-01,0
17412,46,11,3607.22,2011-01,0
17413,92,2,560.14,2011-01,1
17414,111,4,1471.52,2011-01,0
17416,81,15,10405.03,2011-01,0
17417,236,1,164.18,2011-01,1
17418,11,2,373.99,2011-01,0
17419,12,9,2978.42,2011-01,0
17420,61,4,616.45,2011-01,0
17421,74,3,1059.41,2011-01,1
17422,69,5,1615.39,2011-01,0
17423,81,1,420.54,2011-01,0
17426,140,7,3040.51,2011-01,0
17428,20,21,16450.7,2011-01,0
17429,84,2,832.54,2011-01,0
17430,53,3,582.01,2011-01,1
17431,1,1,403.3,2011-01,0
17432,73,7,1385.6299999999999,2011-01,1
17433,73,1,266.8,2011-01,1
17435,99,1,331.35,2011-01,1
17436,96,3,317.76,2011-01,0
17437,217,1,373.17,2011-01,1
17438,132,4,1034.32,2011-01,0
17439,343,1,325.74,2011-01,1
17440,237,1,137.16,2011-01,0
17441,420,1,293.35,2011-01,1
17442,69,9,2371.74,2011-01,0
17448,185,46,14556.97,2011-01,1
17449,47,7,3114.55,2011-01,0
17450,20,10,73071.34,2011-01,0
17454,47,7,1196.26,2011-01,0
17456,53,2,1225.42,2011-01,1
17457,27,10,4632.91,2011-01,0
17458,69,1,213.08,2011-01,1
17460,6,13,1809.64,2011-01,0
17463,1,3,1371.01,2011-01,0
17464,210,2,710.98,2011-01,1
17465,113,7,2542.79,2011-01,1
17467,83,1,102.6,2011-01,1
17468,63,1,57.8,2011-01,1
17469,88,12,3180.28,2011-01,0
17470,55,7,1858.2,2011-01,0
17471,162,1,321.65000000000003,2011-01,1
17472,316,1,224.81,2011-01,0
17473,96,2,607.0,2011-01,1
17474,287,1,1047.0,2011-01,1
17476,83,2,489.86,2011-01,1
17477,300,2,1144.3,2011-01,1
17478,96,2,1272.8,2011-01,1
17479,320,1,389.26000000000005,2011-01,1
17480,132,1,390.21,2011-01,1
17482,175,2,778.19,2011-01,1
17483,102,1,177.69,2011-01,0
17484,264,2,209.57,2011-01,1
17487,416,1,160.55,2011-01,1
17488,329,1,336.5,2011-01,1
17490,76,2,658.18,2011-01,0
17491,13,9,3055.12,2011-01,0
17492,166,2,747.85,2011-01,0
17493,73,1,100.91000000000001,2011-01,1
17494,189,1,54.699999999999996,2011-01,1
17495,78,1,309.16,2011-01,1
17496,46,4,1412.89,2011-01,1
17497,78,2,287.25,2011-01,1
17499,249,1,718.51,2011-01,0
17504,10,10,7009.24,2011-01,0
17505,238,3,1289.64,2011-01,0
17508,69,7,4191.92,2011-01,0
17510,108,1,206.07999999999998,2011-01,1
17511,26,33,95114.39,2011-01,0
17512,140,8,2542.83,2011-01,0
17513,96,2,645.6,2011-01,1
17514,357,1,334.18,2011-01,1
17515,6,6,1209.92,2011-01,0
17516,66,1,189.47,2011-01,0
17518,113,2,329.42,2011-01,1
17519,56,10,3600.75,2011-01,0
17521,82,2,554.85,2011-01,0
17524,49,3,539.14,2011-01,1
17525,47,3,1161.9,2011-01,1
17526,48,10,3208.74,2011-01,0
17529,298,2,1240.25,2011-01,1
17530,53,3,1057.15,2011-01,0
17531,215,2,970.12,2011-01,0
17532,73,1,65.34,2011-01,1
17533,122,1,34.8,2011-01,1
17534,139,4,1445.47,2011-01,1
17536,108,2,288.33,2011-01,0
17539,305,4,1226.57,2011-01,1
17540,4,5,1280.5,2011-01,0
17541,197,1,124.46,2011-01,1
